DateOfService,Program,CountOfServiceID
2016-11-17 00:00:00,HealthConnect,3
2019-05-08 00:00:00,HealthConnect,5
2018-10-23 00:00:00,HealthConnect,1
2020-04-05 00:00:00,DV,1
2016-01-07 00:00:00,ORP,5
2017-07-26 00:00:00,MHU,60
2018-09-08 00:00:00,Food Pantry,75
2018-10-02 00:00:00,DV,15
2019-10-16 00:00:00,PepAndPrep,5
2022-02-15 00:00:00,Food Pantry,164
2016-03-18 00:00:00,META,3
2017-03-15 00:00:00,MHU,16
2022-03-03 00:00:00,HealthEquity,4
2017-04-01 00:00:00,HealthConnect,13
2019-02-12 00:00:00,DV,7
2016-09-21 00:00:00,Food Pantry,138
2016-04-15 00:00:00,HealthConnect,19
2018-10-04 00:00:00,HealthConnect,11
2017-07-07 00:00:00,MHU,39
2021-10-29 00:00:00,ATI,2
2022-03-07 00:00:00,Hotspotting,1
2016-12-22 00:00:00,MHU,24
2019-06-12 00:00:00,MHU,2
2022-10-18 00:00:00,ATI,11
2016-07-07 00:00:00,HealthConnect,3
2016-04-24 00:00:00,TCE,2
2018-12-26 00:00:00,HealthConnect,4
2020-09-15 00:00:00,PepAndPrep,9
2016-12-13 00:00:00,Food Pantry,1
2018-09-27 00:00:00,Food Pantry,1
2016-10-22 00:00:00,Food Pantry,147
2016-08-16 00:00:00,TCE,25
2019-05-06 00:00:00,DV,7
2022-09-19 00:00:00,Food Pantry,60
2016-02-01 00:00:00,TCE,32
2020-05-14 00:00:00,Buprenorphine,7
2022-05-25 00:00:00,HealthEquity,4
2016-01-23 00:00:00,HealthConnect,2
2016-04-18 00:00:00,ORP,3
2016-06-30 00:00:00,Food Pantry,25
2018-12-19 00:00:00,Food Pantry,112
2016-05-25 00:00:00,TCE,1
2020-06-22 00:00:00,Food Pantry,70
2016-01-26 00:00:00,ORP,5
2016-04-05 00:00:00,TCE,24
2018-03-16 00:00:00,HealthConnect,20
2020-04-13 00:00:00,Buprenorphine,15
2017-08-31 00:00:00,HealthConnect,9
2018-09-13 00:00:00,DV,2
2017-07-17 00:00:00,Food Pantry,44
2022-06-14 00:00:00,DV,3
2016-09-14 00:00:00,HealthConnect,19
2018-07-06 00:00:00,Food Pantry,94
2019-03-05 00:00:00,HealthConnect,7
2016-05-19 00:00:00,ORP,7
2019-01-19 00:00:00,Food Pantry,83
2022-03-30 00:00:00,ATI,5
2016-01-13 00:00:00,TCE,37
2022-06-28 00:00:00,Food Pantry,163
2021-04-10 00:00:00,TPO,20
2020-01-21 00:00:00,Buprenorphine,2
2017-02-01 00:00:00,Food Pantry,92
2020-06-08 00:00:00,DV,5
2016-04-06 00:00:00,META,2
2022-01-07 00:00:00,Buprenorphine,4
2017-04-25 00:00:00,Food Pantry,55
2017-12-23 00:00:00,HealthConnect,8
2018-03-12 00:00:00,DV,3
2017-06-06 00:00:00,MHU,27
2021-04-17 00:00:00,Food Pantry,201
2016-05-07 00:00:00,META,2
2017-01-24 00:00:00,MHU,28
2020-01-02 00:00:00,Buprenorphine,5
2020-07-27 00:00:00,PepAndPrep,4
2022-01-12 00:00:00,HealthEquity,3
2016-06-04 00:00:00,HealthConnect,1
2019-05-01 00:00:00,Food Pantry,96
2021-06-04 00:00:00,ATI,1
2016-01-14 00:00:00,META,6
2020-11-02 00:00:00,Food Pantry,76
2021-09-20 00:00:00,HealthEquity,1
2022-11-09 00:00:00,Hotspotting,2
2017-08-12 00:00:00,HealthConnect,23
2017-11-27 00:00:00,Food Pantry,16
2018-11-16 00:00:00,Food Pantry,205
2021-05-06 00:00:00,Food Pantry,1
2021-08-26 00:00:00,ATI,1
2022-03-23 00:00:00,DV,1
2016-11-02 00:00:00,MHU,11
2022-11-08 00:00:00,Food Pantry,139
2016-02-14 00:00:00,META,1
2017-08-05 00:00:00,Food Pantry,100
2018-06-22 00:00:00,DV,4
2020-05-05 00:00:00,PepAndPrep,3
2017-02-27 00:00:00,HealthConnect,14
2016-06-07 00:00:00,ORP,16
2017-02-24 00:00:00,MHU,6
2019-02-07 00:00:00,Food Pantry,7
2021-11-17 00:00:00,ATI,1
2019-01-30 00:00:00,MHU,17
2021-01-12 00:00:00,DV,5
2016-03-03 00:00:00,Food Pantry,5
2016-03-16 00:00:00,ORP,3
2018-08-22 00:00:00,Food Pantry,76
2018-04-18 00:00:00,MHU,34
2019-04-24 00:00:00,HealthConnect,18
2020-02-24 00:00:00,Food Pantry,28
2020-09-17 00:00:00,PepAndPrep,9
2020-12-09 00:00:00,PepAndPrep,2
2016-07-08 00:00:00,ORP,1
2017-05-19 00:00:00,HealthConnect,13
2018-04-30 00:00:00,Food Pantry,58
2018-10-16 00:00:00,DV,23
2019-07-01 00:00:00,Buprenorphine,2
2016-05-25 00:00:00,Food Pantry,86
2019-11-02 00:00:00,Food Pantry,86
2017-11-03 00:00:00,MHU,1
2021-08-03 00:00:00,Recovery Center,1
2022-03-01 00:00:00,Food Pantry,230
2019-05-25 00:00:00,HealthConnect,15
2017-07-29 00:00:00,HealthConnect,26
2021-04-29 00:00:00,ATI,1
2019-01-07 00:00:00,DV,9
2019-08-16 00:00:00,HealthConnect,23
2022-05-23 00:00:00,Food Pantry,40
2022-03-21 00:00:00,Hotspotting,1
2019-01-31 00:00:00,HealthConnect,4
2019-12-27 00:00:00,DV,2
2020-09-10 00:00:00,Buprenorphine,8
2016-01-06 00:00:00,HealthConnect,3
2022-10-27 00:00:00,DV,9
2017-06-23 00:00:00,MHU,7
2020-06-05 00:00:00,Food Pantry,624
2021-07-21 00:00:00,ATI,2
2016-04-12 00:00:00,MHU,1
2016-08-02 00:00:00,TCE,66
2019-01-12 00:00:00,HealthConnect,14
2021-02-23 00:00:00,Buprenorphine,2
2021-03-29 00:00:00,ATI,1
2022-06-11 00:00:00,HealthEquity,1
2018-03-09 00:00:00,Food Pantry,105
2020-08-27 00:00:00,Food Pantry,9
2022-06-11 00:00:00,Food Pantry,98
2022-10-01 00:00:00,ATI,1
2016-01-20 00:00:00,MHU,11
2016-05-11 00:00:00,TCE,70
2017-01-25 00:00:00,HealthConnect,15
2019-07-16 00:00:00,HealthConnect,8
2020-07-30 00:00:00,DV,11
2022-02-17 00:00:00,HealthEquity,11
2016-03-22 00:00:00,Food Pantry,3
2018-09-10 00:00:00,Food Pantry,39
2016-10-05 00:00:00,Food Pantry,129
2016-09-02 00:00:00,TCE,1
2020-03-14 00:00:00,Food Pantry,117
2022-04-25 00:00:00,DV,2
2022-05-11 00:00:00,HealthEquity,25
2022-09-02 00:00:00,Food Pantry,191
2022-12-23 00:00:00,ATI,1
2016-02-18 00:00:00,TCE,23
2016-07-27 00:00:00,ORP,3
2020-10-21 00:00:00,DV,7
2017-04-08 00:00:00,Food Pantry,127
2020-09-15 00:00:00,Food Pantry,257
2016-05-05 00:00:00,ORP,9
2018-10-11 00:00:00,Food Pantry,1
2020-07-29 00:00:00,PepAndPrep,2
2021-12-20 00:00:00,ATI,2
2016-04-22 00:00:00,TCE,34
2017-12-09 00:00:00,HealthConnect,48
2018-06-05 00:00:00,DV,6
2019-06-13 00:00:00,HealthConnect,6
2019-08-16 00:00:00,DV,2
2020-04-30 00:00:00,Buprenorphine,8
2018-06-19 00:00:00,Food Pantry,74
2019-06-10 00:00:00,MHU,5
2019-01-02 00:00:00,Food Pantry,55
2016-01-30 00:00:00,TCE,1
2018-01-09 00:00:00,HealthConnect,3
2020-06-29 00:00:00,HealthConnect,5
2020-10-16 00:00:00,Food Pantry,280
2021-09-18 00:00:00,HealthEquity,49
2017-01-15 00:00:00,Food Pantry,1
2019-03-19 00:00:00,MHU,2
2016-09-28 00:00:00,HealthConnect,18
2021-12-10 00:00:00,HealthEquity,16
2019-11-07 00:00:00,DV,2
2021-06-18 00:00:00,ATI,1
2022-07-12 00:00:00,Food Pantry,112
2016-02-25 00:00:00,HealthConnect,19
2020-03-19 00:00:00,DV,3
2022-12-10 00:00:00,ClubConnect,11
2017-08-29 00:00:00,HealthConnect,8
2021-02-24 00:00:00,ATI,1
2020-07-25 00:00:00,Food Pantry,250
2021-09-09 00:00:00,ATI,1
2016-04-20 00:00:00,META,2
2017-02-10 00:00:00,MHU,3
2018-07-17 00:00:00,Buprenorphine,1
2020-07-10 00:00:00,PepAndPrep,1
2022-08-01 00:00:00,Hotspotting,1
2020-06-10 00:00:00,DV,14
2017-12-21 00:00:00,DV,1
2016-05-18 00:00:00,HealthConnect,59
2022-04-22 00:00:00,HealthEquity,19
2019-02-21 00:00:00,Food Pantry,2
2019-09-04 00:00:00,HealthConnect,12
2016-11-19 00:00:00,MHU,17
2019-05-10 00:00:00,MHU,16
2022-07-31 00:00:00,Food Pantry,1
2016-03-22 00:00:00,TCE,21
2017-04-27 00:00:00,Food Pantry,1
2019-12-19 00:00:00,Buprenorphine,16
2021-12-29 00:00:00,HealthEquity,6
2018-10-30 00:00:00,Food Pantry,80
2021-08-09 00:00:00,ATI,2
2017-03-13 00:00:00,MHU,9
2016-07-14 00:00:00,TCE,6
2022-10-22 00:00:00,Food Pantry,125
2016-01-28 00:00:00,META,4
2017-06-07 00:00:00,HealthConnect,26
2019-11-26 00:00:00,HealthConnect,13
2020-01-07 00:00:00,PepAndPrep,1
2020-11-04 00:00:00,Food Pantry,270
2021-03-08 00:00:00,TPO,8
2022-02-08 00:00:00,ATI,2
2016-03-03 00:00:00,TCE,15
2019-06-27 00:00:00,DV,10
2017-08-19 00:00:00,Food Pantry,82
2021-04-22 00:00:00,DV,7
2022-11-10 00:00:00,HealthEquity,8
2016-10-31 00:00:00,MHU,11
2021-01-26 00:00:00,Food Pantry,218
2019-01-28 00:00:00,MHU,47
2020-02-03 00:00:00,HealthConnect,3
2022-05-02 00:00:00,ATI,3
2016-02-16 00:00:00,META,3
2020-12-29 00:00:00,DV,11
2017-03-06 00:00:00,Food Pantry,20
2018-05-22 00:00:00,HealthConnect,3
2021-02-26 00:00:00,Food Pantry,286
2021-03-22 00:00:00,DV,8
2017-09-07 00:00:00,Food Pantry,2
2021-08-02 00:00:00,DV,10
2022-04-01 00:00:00,ATI,2
2019-03-12 00:00:00,Food Pantry,74
2021-08-30 00:00:00,Food Pantry,40
2020-01-29 00:00:00,DV,5
2020-04-07 00:00:00,HealthConnect,33
2018-06-26 00:00:00,MHU,25
2019-06-03 00:00:00,Food Pantry,46
2018-04-04 00:00:00,MHU,16
2021-03-17 00:00:00,Food Pantry,196
2017-04-15 00:00:00,MHU,17
2018-01-23 00:00:00,DV,7
2018-04-21 00:00:00,HealthConnect,17
2021-11-16 00:00:00,Buprenorphine,2
2019-10-30 00:00:00,Buprenorphine,3
2017-06-16 00:00:00,Food Pantry,155
2018-07-13 00:00:00,HealthConnect,23
2021-06-08 00:00:00,Food Pantry,179
2021-09-28 00:00:00,ATI,3
2020-01-15 00:00:00,HealthConnect,34
2020-02-21 00:00:00,Buprenorphine,6
2021-02-09 00:00:00,Buprenorphine,2
2016-01-13 00:00:00,Food Pantry,89
2019-06-22 00:00:00,Food Pantry,88
2021-03-03 00:00:00,DV,4
2017-03-30 00:00:00,HealthConnect,2
2021-07-09 00:00:00,Food Pantry,181
2016-04-05 00:00:00,Food Pantry,15
2019-02-04 00:00:00,Buprenorphine,6
2020-11-09 00:00:00,DV,7
2020-11-07 00:00:00,TPO,8
2016-12-06 00:00:00,HealthConnect,5
2017-03-25 00:00:00,Food Pantry,144
2018-03-16 00:00:00,MHU,26
2019-09-13 00:00:00,Food Pantry,73
2022-09-21 00:00:00,HealthEquity,11
2019-04-05 00:00:00,HealthConnect,17
2019-07-23 00:00:00,Food Pantry,73
2022-01-10 00:00:00,Food Pantry,44
2016-06-20 00:00:00,MHU,8
2021-01-21 00:00:00,Buprenorphine,1
2022-06-21 00:00:00,ATI,10
2018-12-05 00:00:00,DV,16
2018-04-11 00:00:00,Food Pantry,107
2018-12-12 00:00:00,HealthConnect,14
2022-08-05 00:00:00,DV,1
2020-06-15 00:00:00,HealthConnect,11
2022-09-12 00:00:00,ATI,11
2016-02-26 00:00:00,ORP,2
2017-01-06 00:00:00,HealthConnect,8
2019-02-26 00:00:00,DV,15
2018-12-24 00:00:00,DV,1
2017-10-27 00:00:00,Food Pantry,121
2020-04-16 00:00:00,Food Pantry,5
2016-02-08 00:00:00,MHU,16
2016-09-21 00:00:00,TCE,2
2021-10-19 00:00:00,Food Pantry,169
2018-05-07 00:00:00,MHU,45
2020-05-27 00:00:00,HealthConnect,5
2018-01-18 00:00:00,Food Pantry,4
2022-12-16 00:00:00,DV,8
2016-06-01 00:00:00,MHU,15
2022-08-12 00:00:00,ATI,2
2016-03-10 00:00:00,MHU,20
2018-12-19 00:00:00,TCE,1
2019-04-09 00:00:00,Buprenorphine,1
2018-02-13 00:00:00,MHU,26
2016-02-01 00:00:00,Food Pantry,1
2016-08-16 00:00:00,Food Pantry,6
2020-01-24 00:00:00,Food Pantry,153
2020-12-10 00:00:00,DV,6
2022-06-30 00:00:00,HealthEquity,5
2021-07-28 00:00:00,Food Pantry,223
2018-09-01 00:00:00,HealthConnect,18
2021-07-06 00:00:00,Buprenorphine,2
2016-04-22 00:00:00,META,2
2019-12-06 00:00:00,Food Pantry,129
2019-07-11 00:00:00,DV,18
2020-06-20 00:00:00,Food Pantry,299
2021-03-11 00:00:00,ATI,1
2021-06-09 00:00:00,Food Pantry,198
2016-03-28 00:00:00,MHU,18
2022-09-13 00:00:00,ATI,1
2016-07-09 00:00:00,HealthConnect,34
2021-02-08 00:00:00,Buprenorphine,5
2021-04-05 00:00:00,DV,5
2017-09-16 00:00:00,HealthConnect,15
2017-09-08 00:00:00,Food Pantry,108
2018-03-24 00:00:00,Food Pantry,80
2019-10-02 00:00:00,DV,3
2021-06-02 00:00:00,ATI,1
2022-04-07 00:00:00,HealthEquity,2
2016-11-09 00:00:00,TCE,10
2020-01-06 00:00:00,Food Pantry,10
2020-01-14 00:00:00,HealthConnect,25
2018-06-25 00:00:00,MHU,40
2020-11-25 00:00:00,TPO,1
2022-12-05 00:00:00,ATI,10
2022-06-29 00:00:00,HealthEquity,35
2016-04-06 00:00:00,Food Pantry,95
2016-01-30 00:00:00,META,6
2019-03-16 00:00:00,PepAndPrep,1
2021-10-01 00:00:00,Food Pantry,218
2022-07-18 00:00:00,HealthEquity,3
2018-04-12 00:00:00,Food Pantry,2
2017-03-15 00:00:00,HealthConnect,10
2019-09-03 00:00:00,HealthConnect,5
2020-10-29 00:00:00,Buprenorphine,8
2022-11-04 00:00:00,ATI,6
2016-03-01 00:00:00,META,2
2018-02-12 00:00:00,MHU,34
2022-04-04 00:00:00,Food Pantry,44
2017-11-21 00:00:00,MHU,48
2016-09-30 00:00:00,HealthConnect,7
2018-03-15 00:00:00,MHU,1
2019-03-21 00:00:00,HealthConnect,7
2021-04-13 00:00:00,Buprenorphine,1
2017-08-30 00:00:00,MHU,48
2019-04-19 00:00:00,DV,10
2021-10-20 00:00:00,Food Pantry,227
2020-09-28 00:00:00,Buprenorphine,1
2018-01-19 00:00:00,Food Pantry,60
2020-07-09 00:00:00,Food Pantry,12
2022-01-14 00:00:00,HealthEquity,3
2017-12-22 00:00:00,MHU,2
2022-01-11 00:00:00,Food Pantry,137
2022-05-03 00:00:00,ATI,2
2019-06-12 00:00:00,HealthConnect,20
2021-01-20 00:00:00,Buprenorphine,1
2022-02-16 00:00:00,HealthEquity,15
2016-08-17 00:00:00,Food Pantry,123
2020-01-25 00:00:00,Food Pantry,95
2022-07-15 00:00:00,Food Pantry,179
2020-08-09 00:00:00,Food Pantry,3
2020-11-23 00:00:00,DV,1
2021-04-30 00:00:00,ATI,1
2018-07-02 00:00:00,Buprenorphine,2
2019-01-15 00:00:00,Buprenorphine,1
2017-08-11 00:00:00,MHU,8
2020-04-17 00:00:00,Food Pantry,458
2019-08-20 00:00:00,HealthConnect,9
2020-06-18 00:00:00,Buprenorphine,8
2020-10-23 00:00:00,DV,4
2021-07-22 00:00:00,ATI,1
2016-09-20 00:00:00,TCE,6
2018-08-31 00:00:00,HealthConnect,19
2022-08-15 00:00:00,Food Pantry,36
2020-03-04 00:00:00,HealthConnect,25
2016-05-26 00:00:00,Food Pantry,3
2018-11-14 00:00:00,Food Pantry,70
2018-05-09 00:00:00,HealthConnect,19
2018-07-27 00:00:00,DV,21
2021-10-13 00:00:00,ATI,3
2022-04-23 00:00:00,Food Pantry,83
2016-06-29 00:00:00,TCE,27
2020-05-18 00:00:00,Food Pantry,105
2019-11-11 00:00:00,HealthConnect,5
2022-09-07 00:00:00,DV,5
2021-06-21 00:00:00,ATI,1
2022-08-04 00:00:00,Hotspotting,1
2017-01-07 00:00:00,MHU,1
2018-06-01 00:00:00,Food Pantry,69
2019-06-28 00:00:00,MHU,15
2021-03-05 00:00:00,DV,2
2018-04-20 00:00:00,HealthConnect,16
2016-02-17 00:00:00,TCE,19
2022-05-24 00:00:00,Food Pantry,161
2019-10-23 00:00:00,HealthConnect,17
2020-09-09 00:00:00,Buprenorphine,1
2022-11-29 00:00:00,DV,4
2017-05-01 00:00:00,MHU,44
2018-12-07 00:00:00,DV,9
2018-08-23 00:00:00,Food Pantry,1
2019-02-28 00:00:00,DV,9
2020-06-06 00:00:00,Food Pantry,495
2022-02-11 00:00:00,Buprenorphine,4
2018-01-24 00:00:00,MHU,67
2022-03-19 00:00:00,HealthEquity,4
2017-01-19 00:00:00,PepAndPrep,5
2021-09-03 00:00:00,HealthEquity,17
2016-11-19 00:00:00,HealthConnect,12
2019-07-29 00:00:00,MHU,4
2017-03-21 00:00:00,Food Pantry,10
2018-01-27 00:00:00,HealthConnect,54
2019-05-07 00:00:00,MHU,4
2020-08-28 00:00:00,Food Pantry,434
2017-07-11 00:00:00,MHU,50
2020-12-01 00:00:00,Buprenorphine,6
2020-09-01 00:00:00,DV,1
2021-06-15 00:00:00,TPO,1
2018-04-16 00:00:00,DV,1
2019-03-27 00:00:00,Food Pantry,45
2018-09-19 00:00:00,HealthConnect,4
2022-09-03 00:00:00,Food Pantry,107
2017-06-22 00:00:00,MHU,2
2018-11-26 00:00:00,Buprenorphine,1
2020-09-28 00:00:00,Food Pantry,68
2016-06-14 00:00:00,Food Pantry,2
2018-12-03 00:00:00,Food Pantry,30
2020-08-31 00:00:00,PepAndPrep,18
2016-12-28 00:00:00,Food Pantry,118
2019-06-18 00:00:00,Food Pantry,82
2018-10-20 00:00:00,HealthConnect,28
2017-03-31 00:00:00,MHU,18
2019-09-18 00:00:00,DV,12
2020-10-01 00:00:00,PepAndPrep,5
2022-10-24 00:00:00,Hotspotting,1
2022-10-04 00:00:00,Food Pantry,110
2017-07-01 00:00:00,Food Pantry,105
2018-03-16 00:00:00,DV,1
2020-04-29 00:00:00,Buprenorphine,1
2018-06-07 00:00:00,DV,3
2018-06-28 00:00:00,HealthConnect,8
2020-06-09 00:00:00,PepAndPrep,8
2021-06-23 00:00:00,Food Pantry,185
2020-02-06 00:00:00,Buprenorphine,9
2020-04-02 00:00:00,DV,7
2016-05-10 00:00:00,TCE,27
2016-07-23 00:00:00,HealthConnect,9
2019-01-11 00:00:00,HealthConnect,13
2018-06-09 00:00:00,HealthConnect,10
2020-02-28 00:00:00,PepAndPrep,2
2021-08-10 00:00:00,ATI,1
2016-11-18 00:00:00,MHU,6
2021-01-08 00:00:00,Food Pantry,302
2022-02-23 00:00:00,ATI,3
2016-08-27 00:00:00,MHU,9
2019-02-15 00:00:00,MHU,15
2018-10-18 00:00:00,DV,26
2020-05-21 00:00:00,PepAndPrep,2
2021-11-01 00:00:00,ATI,6
2016-12-19 00:00:00,MHU,6
2016-04-21 00:00:00,TCE,21
2020-07-13 00:00:00,DV,6
2022-01-28 00:00:00,HealthEquity,2
2019-07-05 00:00:00,Buprenorphine,1
2021-07-15 00:00:00,HealthEquity,1
2021-12-23 00:00:00,Buprenorphine,1
2019-04-15 00:00:00,Food Pantry,25
2019-03-18 00:00:00,MHU,29
2016-01-29 00:00:00,TCE,7
2022-12-15 00:00:00,Hotspotting,8
2017-05-06 00:00:00,HealthConnect,11
2017-11-11 00:00:00,Food Pantry,48
2019-12-18 00:00:00,Buprenorphine,9
2016-05-20 00:00:00,HealthConnect,7
2016-08-08 00:00:00,MHU,18
2018-11-08 00:00:00,HealthConnect,7
2021-04-20 00:00:00,Food Pantry,175
2019-05-16 00:00:00,Food Pantry,2
2019-08-30 00:00:00,DV,1
2021-11-03 00:00:00,Food Pantry,217
2022-02-17 00:00:00,DV,5
2022-07-25 00:00:00,ATI,6
2019-09-26 00:00:00,Buprenorphine,5
2019-11-21 00:00:00,DV,1
2021-07-12 00:00:00,Food Pantry,49
2018-08-14 00:00:00,MHU,8
2019-07-30 00:00:00,DV,8
2020-08-12 00:00:00,PepAndPrep,2
2017-06-06 00:00:00,HealthConnect,8
2020-02-12 00:00:00,DV,7
2021-05-21 00:00:00,Food Pantry,260
2022-08-18 00:00:00,HealthEquity,14
2018-05-23 00:00:00,MHU,45
2019-10-21 00:00:00,DV,2
2019-03-02 00:00:00,HealthConnect,61
2021-09-17 00:00:00,HealthEquity,11
2016-07-26 00:00:00,ORP,6
2018-04-03 00:00:00,MHU,37
2019-08-26 00:00:00,Food Pantry,34
2019-12-10 00:00:00,DV,3
2016-05-04 00:00:00,ORP,9
2022-04-14 00:00:00,ATI,6
2016-02-08 00:00:00,HealthConnect,37
2016-07-08 00:00:00,MHU,8
2020-04-01 00:00:00,PepAndPrep,7
2018-01-10 00:00:00,MHU,7
2020-03-02 00:00:00,DV,11
2022-09-06 00:00:00,HealthEquity,3
2019-10-18 00:00:00,PepAndPrep,1
2020-11-17 00:00:00,Buprenorphine,6
2021-08-31 00:00:00,Food Pantry,203
2021-12-21 00:00:00,ATI,5
2016-08-11 00:00:00,HealthConnect,4
2019-01-30 00:00:00,HealthConnect,12
2022-11-28 00:00:00,HealthEquity,13
2017-11-30 00:00:00,Food Pantry,4
2018-05-04 00:00:00,MHU,59
2020-08-03 00:00:00,HealthConnect,2
2019-04-23 00:00:00,HealthConnect,10
2019-06-04 00:00:00,Food Pantry,84
2020-01-09 00:00:00,PepAndPrep,14
2021-11-22 00:00:00,Food Pantry,45
2022-03-14 00:00:00,ATI,2
2016-02-11 00:00:00,ORP,9
2022-02-25 00:00:00,ATI,2
2016-02-15 00:00:00,TCE,2
2018-08-25 00:00:00,Food Pantry,97
2018-12-28 00:00:00,HealthConnect,25
2020-02-27 00:00:00,Food Pantry,13
2022-08-17 00:00:00,Food Pantry,80
2020-06-16 00:00:00,Buprenorphine,7
2020-07-01 00:00:00,HealthConnect,20
2022-03-22 00:00:00,DV,65
2017-07-26 00:00:00,HealthConnect,15
2017-03-23 00:00:00,Food Pantry,2
2020-08-07 00:00:00,Buprenorphine,1
2018-06-21 00:00:00,DV,4
2019-01-28 00:00:00,HealthConnect,1
2018-09-25 00:00:00,Food Pantry,49
2019-06-10 00:00:00,DV,9
2021-03-15 00:00:00,Food Pantry,53
2017-04-17 00:00:00,MHU,34
2020-09-14 00:00:00,PepAndPrep,20
2021-08-24 00:00:00,ATI,3
2022-03-04 00:00:00,Food Pantry,283
2016-08-18 00:00:00,TCE,32
2022-09-17 00:00:00,Food Pantry,108
2018-02-27 00:00:00,DV,2
2018-10-06 00:00:00,HealthConnect,26
2018-07-10 00:00:00,DV,6
2018-06-26 00:00:00,HealthConnect,12
2020-02-11 00:00:00,PepAndPrep,5
2020-09-30 00:00:00,Food Pantry,119
2021-11-15 00:00:00,ATI,2
2022-12-29 00:00:00,Hotspotting,1
2016-04-07 00:00:00,TCE,24
2016-12-30 00:00:00,Food Pantry,66
2022-02-14 00:00:00,HealthEquity,5
2016-12-05 00:00:00,MHU,12
2020-12-22 00:00:00,Food Pantry,280
2022-10-04 00:00:00,ClubConnect,12
2016-01-15 00:00:00,TCE,6
2016-04-01 00:00:00,ORP,12
2017-03-29 00:00:00,MHU,33
2019-01-05 00:00:00,Food Pantry,76
2020-09-22 00:00:00,HealthConnect,1
2016-05-08 00:00:00,TCE,1
2018-12-11 00:00:00,MHU,4
2019-11-20 00:00:00,PepAndPrep,10
2020-06-26 00:00:00,DV,2
2022-12-28 00:00:00,Food Pantry,127
2016-10-08 00:00:00,Food Pantry,98
2016-12-22 00:00:00,HealthConnect,4
2019-03-29 00:00:00,Food Pantry,64
2019-06-26 00:00:00,MHU,12
2016-02-10 00:00:00,HealthConnect,20
2018-02-08 00:00:00,DV,3
2021-07-08 00:00:00,Buprenorphine,5
2016-08-25 00:00:00,MHU,16
2019-02-05 00:00:00,Food Pantry,73
2019-02-13 00:00:00,MHU,25
2021-07-26 00:00:00,Food Pantry,50
2016-08-25 00:00:00,HealthConnect,39
2019-02-16 00:00:00,HealthConnect,38
2021-04-03 00:00:00,Food Pantry,300
2019-04-29 00:00:00,Food Pantry,32
2019-08-13 00:00:00,DV,2
2021-03-02 00:00:00,HealthEquity,1
2022-07-08 00:00:00,ATI,6
2016-05-02 00:00:00,ORP,9
2016-05-03 00:00:00,HealthConnect,9
2017-05-20 00:00:00,MHU,8
2016-03-12 00:00:00,HealthConnect,15
2022-09-15 00:00:00,ClubConnect,9
2017-05-12 00:00:00,Food Pantry,109
2020-05-04 00:00:00,PepAndPrep,5
2017-09-14 00:00:00,HealthConnect,7
2019-11-04 00:00:00,DV,7
2016-06-03 00:00:00,HealthConnect,17
2021-05-04 00:00:00,Food Pantry,188
2021-04-24 00:00:00,TPO,33
2021-01-14 00:00:00,DV,5
2017-12-06 00:00:00,HealthConnect,7
2019-05-18 00:00:00,Food Pantry,77
2019-12-23 00:00:00,PepAndPrep,8
2016-09-07 00:00:00,Healthy Transitions,1
2018-04-20 00:00:00,MHU,47
2022-01-04 00:00:00,ATI,2
2022-03-14 00:00:00,Buprenorphine,1
2017-02-18 00:00:00,Food Pantry,98
2017-05-04 00:00:00,HealthConnect,5
2019-08-09 00:00:00,Food Pantry,78
2022-12-15 00:00:00,HealthEquity,1
2016-01-22 00:00:00,HealthConnect,10
2021-12-21 00:00:00,Buprenorphine,5
2018-11-06 00:00:00,HealthConnect,3
2021-02-10 00:00:00,Food Pantry,209
2021-05-27 00:00:00,DV,5
2016-07-25 00:00:00,MHU,16
2016-05-21 00:00:00,ORP,1
2017-08-22 00:00:00,Food Pantry,68
2018-03-07 00:00:00,Food Pantry,32
2019-07-10 00:00:00,PepAndPrep,1
2017-02-07 00:00:00,MHU,35
2019-05-10 00:00:00,HealthConnect,8
2019-02-24 00:00:00,Food Pantry,1
2021-08-14 00:00:00,Food Pantry,172
2016-11-16 00:00:00,MHU,13
2019-12-16 00:00:00,Buprenorphine,4
2019-05-22 00:00:00,DV,4
2017-02-10 00:00:00,HealthConnect,12
2017-09-22 00:00:00,Food Pantry,97
2020-03-12 00:00:00,Food Pantry,8
2018-01-25 00:00:00,HealthConnect,8
2019-06-24 00:00:00,DV,13
2021-03-01 00:00:00,Food Pantry,53
2016-10-14 00:00:00,HealthConnect,19
2021-09-14 00:00:00,Food Pantry,199
2016-03-31 00:00:00,HealthConnect,1
2020-11-11 00:00:00,TPO,7
2021-05-19 00:00:00,Buprenorphine,3
2017-10-03 00:00:00,HealthConnect,14
2017-12-14 00:00:00,Food Pantry,2
2019-05-21 00:00:00,PepAndPrep,3
2016-07-06 00:00:00,MHU,10
2016-06-22 00:00:00,HealthConnect,28
2020-06-12 00:00:00,DV,3
2021-02-25 00:00:00,Buprenorphine,3
2022-12-01 00:00:00,DV,7
2021-03-19 00:00:00,DV,2
2017-11-03 00:00:00,HealthConnect,15
2020-04-23 00:00:00,HealthConnect,14
2020-12-12 00:00:00,TPO,2
2016-04-14 00:00:00,MHU,16
2019-10-09 00:00:00,HealthConnect,11
2019-12-20 00:00:00,Food Pantry,128
2020-09-03 00:00:00,DV,11
2020-11-25 00:00:00,DV,3
